hour,avg_sd_D,ZeroOne_sdD,avg_temp_D,avg_sv_D,ZeroOneSV_D,avg_VPD_D,,
7/22/2022 12:00,0,0,22.29333333,0,0,1.280925,,
7/22/2022 13:00,0,0,23.66333333,0,0,1.514866667,,
7/22/2022 14:00,0,0,24.26583333,0,0,1.623716667,,
7/22/2022 15:00,0,0,24.6675,0,0,1.726733333,,
7/22/2022 16:00,0,0,25.0775,0,0,1.862016667,,
7/22/2022 17:00,0,0,24.45,0,0,1.8038,,
7/22/2022 18:00,0,0,22.17166667,0,0,1.391791667,,
7/22/2022 19:00,0,0,19.145,0,0,0.844283333,,
7/22/2022 20:00,0,0,17.18916667,0,0,0.541575,,
7/22/2022 21:00,0,0,15.89583333,0,0,0.366575,,
7/22/2022 22:00,0,0,14.9475,0,0,0.268916667,,
7/22/2022 23:00,0,0,13.95583333,0,0,0.187883333,,
7/23/2022 0:00,0,0,13.18333333,0,0,0.138191667,,
7/23/2022 1:00,0,0,12.53,0,0,0.099791667,,
7/23/2022 2:00,0,0,11.82416667,0,0,0.069091667,,
7/23/2022 3:00,0,0,11.3325,0,0,0.05405,,
7/23/2022 4:00,0,0,10.825,0,0,0.03995,,
7/23/2022 5:00,0,0,10.66916667,0,0,0.046116667,,
7/23/2022 6:00,0,0,12.56,0,0,0.179483333,,
7/23/2022 7:00,0,0,15.965,0,0,0.430208333,,
7/23/2022 8:00,0,0,18.23166667,0,0,0.708358333,,
7/23/2022 9:00,0,0,20.18,0,0,1.008475,,
7/23/2022 10:00,0,0,22.5125,0,0,1.3967,,
7/23/2022 11:00,0,0,24.08916667,0,0,1.616808333,,
7/23/2022 12:00,0,0,25.14833333,0,0,1.755925,,
7/23/2022 13:00,0,0,26.07333333,0,0,1.91845,,
7/23/2022 14:00,0,0,26.57333333,0,0,2.033391667,,
7/23/2022 15:00,0,0,26.71916667,0,0,2.1788,,
7/23/2022 16:00,0,0,26.79083333,0,0,2.201341667,,
7/23/2022 17:00,0,0,26.08166667,0,0,2.093741667,,
7/23/2022 18:00,0,0,23.345,0,0,1.563008333,,
7/23/2022 19:00,0,0,20.1925,0,0,0.968833333,,
7/23/2022 20:00,0,0,18.10916667,0,0,0.637283333,,
7/23/2022 21:00,0,0,16.5625,0,0,0.461583333,,
7/23/2022 22:00,0,0,15.25666667,0,0,0.3359,,
7/23/2022 23:00,0,0,14.20666667,0,0,0.24075,,
7/24/2022 0:00,0,0,13.30166667,0,0,0.168833333,,
7/24/2022 1:00,0,0,12.49166667,0,0,0.11825,,
7/24/2022 2:00,0,0,11.80666667,0,0,0.085216667,,
7/24/2022 3:00,0,0,11.3225,0,0,0.06945,,
7/24/2022 4:00,0,0,10.66666667,0,0,0.050333333,,
7/24/2022 5:00,0,0,10.52,0,0,0.06195,,
7/24/2022 6:00,0,0,12.495,0,0,0.211766667,,
7/24/2022 7:00,0,0,15.45083333,0,0,0.422325,,
7/24/2022 8:00,0,0,19.19416667,0,0,0.830508333,,
7/24/2022 9:00,0,0,21.73083333,0,0,1.210841667,,
7/24/2022 10:00,0,0,25.01583333,0,0,1.86895,,
7/24/2022 11:00,0,0,28.12666667,0,0,2.603075,,
7/24/2022 12:00,0,0,31.63083333,0.598308333,1,3.598308333,,
7/24/2022 13:00,0,0,34.12333333,1.675183333,1,4.675183333,,
7/24/2022 14:00,0.0075,1,35.0075,1.996816667,1,4.996816667,,
7/24/2022 15:00,0.52,1,35.52,2.112358333,1,5.112358333,,
7/24/2022 16:00,0,0,34.98916667,1.752883333,1,4.752883333,,
7/24/2022 17:00,0,0,33.34916667,1.004433333,1,4.004433333,,
7/24/2022 18:00,0,0,28.67916667,0,0,2.6441,,
7/24/2022 19:00,0,0,25.1875,0,0,1.7025,,
7/24/2022 20:00,0,0,23.06083333,0,0,1.281241667,,
7/24/2022 21:00,0,0,21.0625,0,0,1.015716667,,
7/24/2022 22:00,0,0,19.19416667,0,0,0.803291667,,
7/24/2022 23:00,0,0,17.79,0,0,0.6935,,
7/25/2022 0:00,0,0,16.63583333,0,0,0.590725,,
7/25/2022 1:00,0,0,15.585,0,0,0.490566667,,
7/25/2022 2:00,0,0,14.70583333,0,0,0.409566667,,
7/25/2022 3:00,0,0,14.00916667,0,0,0.356366667,,
7/25/2022 4:00,0,0,13.3325,0,0,0.318833333,,
7/25/2022 5:00,0,0,13.16916667,0,0,0.329016667,,
7/25/2022 6:00,0,0,15.045,0,0,0.508291667,,
7/25/2022 7:00,0,0,18.43666667,0,0,0.874016667,,
7/25/2022 8:00,0,0,23.0975,0,0,1.561166667,,
7/25/2022 9:00,0,0,26.21333333,0,0,2.213475,,
7/25/2022 10:00,0,0,29.82416667,0.067891667,1,3.067891667,,
7/25/2022 11:00,0,0,33.2125,1.084033333,1,4.084033333,,
7/25/2022 12:00,0.4225,1,35.4225,1.930733333,1,4.930733333,,
7/25/2022 13:00,1.4225,1,36.4225,2.361575,1,5.361575,,
7/25/2022 14:00,1.785833333,1,36.78583333,2.483158333,1,5.483158333,,
7/25/2022 15:00,2.265,1,37.265,2.590075,1,5.590075,,
7/25/2022 16:00,1.938333333,1,36.93833333,2.131158333,1,5.131158333,,
7/25/2022 17:00,0.4025,1,35.4025,1.34235,1,4.34235,,
7/25/2022 18:00,0,0,30.85416667,0.256691667,1,3.256691667,,
7/25/2022 19:00,0,0,26.2575,0,0,2.017341667,,
7/25/2022 20:00,0,0,23.515,0,0,1.5056,,
7/25/2022 21:00,0,0,21.3725,0,0,1.133375,,
7/25/2022 22:00,0,0,19.89333333,0,0,0.910983333,,
7/25/2022 23:00,0,0,18.53916667,0,0,0.761508333,,
7/26/2022 0:00,0,0,17.37166667,0,0,0.654258333,,
7/26/2022 1:00,0,0,16.47583333,0,0,0.584933333,,
7/26/2022 2:00,0,0,15.58666667,0,0,0.49355,,
7/26/2022 3:00,0,0,14.98333333,0,0,0.437075,,
7/26/2022 4:00,0,0,14.485,0,0,0.386783333,,
7/26/2022 5:00,0,0,14.2125,0,0,0.35405,,
7/26/2022 6:00,0,0,15.8925,0,0,0.496683333,,
7/26/2022 7:00,0,0,19.33333333,0,0,0.846141667,,
7/26/2022 8:00,0,0,23.46083333,0,0,1.465083333,,
7/26/2022 9:00,0,0,26.26166667,0,0,2.054741667,,
7/26/2022 10:00,0,0,29.99916667,0,0,2.993258333,,
7/26/2022 11:00,0,0,33.25166667,0.951783333,1,3.951783333,,
7/26/2022 12:00,0.425833333,1,35.42583333,1.626591667,1,4.626591667,,
7/26/2022 13:00,1.931666667,1,36.93166667,2.394733333,1,5.394733333,,
7/26/2022 14:00,2.576666667,1,37.57666667,2.676641667,1,5.676641667,,
7/26/2022 15:00,2.848333333,1,37.84833333,2.591158333,1,5.591158333,,
7/26/2022 16:00,2.540833333,1,37.54083333,2.243541667,1,5.243541667,,
7/26/2022 17:00,0.6775,1,35.6775,1.263833333,1,4.263833333,,
7/26/2022 18:00,0,0,31.54666667,0,0,2.884325,,
7/26/2022 19:00,0,0,27.69916667,0,0,1.837416667,,
7/26/2022 20:00,0,0,24.96916667,0,0,1.432366667,,
7/26/2022 21:00,0,0,23.1875,0,0,1.301358333,,
7/26/2022 22:00,0,0,21.38,0,0,1.029566667,,
7/26/2022 23:00,0,0,20.25666667,0,0,0.886441667,,
7/27/2022 0:00,0,0,19.19916667,0,0,0.75245,,
7/27/2022 1:00,0,0,18.48333333,0,0,0.652333333,,
7/27/2022 2:00,0,0,17.64833333,0,0,0.542833333,,
7/27/2022 3:00,0,0,16.94,0,0,0.454141667,,
7/27/2022 4:00,0,0,16.45,0,0,0.397308333,,
7/27/2022 5:00,0,0,16.185,0,0,0.363191667,,
7/27/2022 6:00,0,0,17.57416667,0,0,0.491925,,
7/27/2022 7:00,0,0,20.78083333,0,0,0.863641667,,
7/27/2022 8:00,0,0,23.73916667,0,0,1.28725,,
7/27/2022 9:00,0,0,26.32083333,0,0,1.908675,,
7/27/2022 10:00,0,0,26.87583333,0,0,2.005125,,
7/27/2022 11:00,0,0,30.34666667,0,0,2.776591667,,
7/27/2022 12:00,0,0,33.93333333,0.919808333,1,3.919808333,,
7/27/2022 13:00,0.8875,1,35.8875,1.418841667,1,4.418841667,,
7/27/2022 14:00,1.7675,1,36.7675,1.568258333,1,4.568258333,,
7/27/2022 15:00,2.110833333,1,37.11083333,1.551625,1,4.551625,,
7/27/2022 16:00,1.71,1,36.71,1.505008333,1,4.505008333,,
7/27/2022 17:00,0,0,34.595,0.726725,1,3.726725,,
7/27/2022 18:00,0,0,31.0675,0,0,2.602725,,
7/27/2022 19:00,0,0,27.72416667,0,0,1.560766667,,
7/27/2022 20:00,0,0,25.4875,0,0,1.089125,,
7/27/2022 21:00,0,0,24.11666667,0,0,0.844141667,,
7/27/2022 22:00,0,0,22.91166667,0,0,0.667825,,
7/27/2022 23:00,0,0,21.75666667,0,0,0.519616667,,
7/28/2022 0:00,0,0,20.94,0,0,0.439591667,,
7/28/2022 1:00,0,0,20.03916667,0,0,0.349266667,,
7/28/2022 2:00,0,0,19.245,0,0,0.277058333,,
7/28/2022 3:00,0,0,18.59833333,0,0,0.21895,,
7/28/2022 4:00,0,0,18.01583333,0,0,0.1671,,
7/28/2022 5:00,0,0,17.64916667,0,0,0.148716667,,
7/28/2022 6:00,0,0,18.97666667,0,0,0.308658333,,
7/28/2022 7:00,0,0,21.9175,0,0,0.631133333,,
7/28/2022 8:00,0,0,24.29083333,0,0,0.991883333,,
7/28/2022 9:00,0,0,26.03166667,0,0,1.33735,,
7/28/2022 10:00,0,0,29.93583333,0,0,2.288641667,,
7/28/2022 11:00,0,0,32.95,0.285433333,1,3.285433333,,
7/28/2022 12:00,0,0,34.985,0.856775,1,3.856775,,
7/28/2022 13:00,1.418333333,1,36.41833333,1.141858333,1,4.141858333,,
7/28/2022 14:00,1.985,1,36.985,1.367458333,1,4.367458333,,
7/28/2022 15:00,2.291666667,1,37.29166667,1.261241667,1,4.261241667,,
7/28/2022 16:00,1.891666667,1,36.89166667,1.018975,1,4.018975,,
7/28/2022 17:00,0.186666667,1,35.18666667,0.5078,1,3.5078,,
7/28/2022 18:00,0,0,31.60083333,0,0,2.412016667,,
7/28/2022 19:00,0,0,27.86666667,0,0,1.25635,,
7/28/2022 20:00,0,0,25.7875,0,0,0.896758333,,
7/28/2022 21:00,0,0,24.21166667,0,0,0.67085,,
7/28/2022 22:00,0,0,22.965,0,0,0.532866667,,
7/28/2022 23:00,0,0,22.00416667,0,0,0.492316667,,
7/29/2022 0:00,0,0,21.02833333,0,0,0.442541667,,
7/29/2022 1:00,0,0,20.18166667,0,0,0.377691667,,
7/29/2022 2:00,0,0,19.44583333,0,0,0.29495,,
7/29/2022 3:00,0,0,18.84,0,0,0.2315,,
7/29/2022 4:00,0,0,18.40333333,0,0,0.188,,
7/29/2022 5:00,0,0,18.21416667,0,0,0.17055,,
7/29/2022 6:00,0,0,19.70416667,0,0,0.334025,,
7/29/2022 7:00,0,0,22.65833333,0,0,0.6759,,
7/29/2022 8:00,0,0,25.99166667,0,0,1.162441667,,
7/29/2022 9:00,0,0,28.20583333,0,0,1.819183333,,
7/29/2022 10:00,0,0,31.4075,0,0,2.710166667,,
7/29/2022 11:00,0,0,33.65333333,0.194316667,1,3.194316667,,
7/29/2022 12:00,1.146666667,1,36.14666667,0.953691667,1,3.953691667,,
7/29/2022 13:00,2.360833333,1,37.36083333,1.250316667,1,4.250316667,,
7/29/2022 14:00,3.343333333,1,38.34333333,1.660541667,1,4.660541667,,
7/29/2022 15:00,4.016666667,1,39.01666667,2.265758333,1,5.265758333,,
7/29/2022 16:00,3.550833333,1,38.55083333,2.144233333,1,5.144233333,,
7/29/2022 17:00,1.12,1,36.12,1.24135,1,4.24135,,
7/29/2022 18:00,0,0,31.72666667,0,0,2.82225,,
7/29/2022 19:00,0,0,28.55416667,0,0,1.783958333,,
7/29/2022 20:00,0,0,26.66,0,0,1.25445,,
7/29/2022 21:00,0,0,25.24666667,0,0,0.940783333,,
7/29/2022 22:00,0,0,24.18666667,0,0,0.751058333,,
7/29/2022 23:00,0,0,22.9875,0,0,0.562308333,,
7/30/2022 0:00,0,0,22.24833333,0,0,0.474691667,,
7/30/2022 1:00,0,0,21.48583333,0,0,0.379575,,
7/30/2022 2:00,0,0,20.78916667,0,0,0.298016667,,
7/30/2022 3:00,0,0,20.22666667,0,0,0.2347,,
7/30/2022 4:00,0,0,19.67166667,0,0,0.190183333,,
7/30/2022 5:00,0,0,19.34833333,0,0,0.194875,,
7/30/2022 6:00,0,0,20.65916667,0,0,0.411958333,,
7/30/2022 7:00,0,0,23.40416667,0,0,0.77465,,
7/30/2022 8:00,0,0,26.5375,0,0,1.271083333,,
7/30/2022 9:00,0,0,28.99666667,0,0,1.823716667,,
7/30/2022 10:00,0,0,32.29,0,0,2.9263,,
7/30/2022 11:00,0.088333333,1,35.08833333,0.831633333,1,3.831633333,,
7/30/2022 12:00,3.145833333,1,38.14583333,2.176325,1,5.176325,,
7/30/2022 13:00,4.31,1,39.31,2.314125,1,5.314125,,
7/30/2022 14:00,3.549166667,1,38.54916667,1.67475,1,4.67475,,
7/30/2022 15:00,0.8375,1,35.8375,0.667083333,1,3.667083333,,
7/30/2022 16:00,0,0,34.50583333,0.313416667,1,3.313416667,,
7/30/2022 17:00,0,0,32.97916667,0,0,2.871,,
7/30/2022 18:00,0,0,30.975,0,0,2.274808333,,
7/30/2022 19:00,0,0,28.03416667,0,0,1.31495,,
7/30/2022 20:00,0,0,27.72916667,0,0,1.408791667,,
7/30/2022 21:00,0,0,26.1775,0,0,1.021933333,,
7/30/2022 22:00,0,0,25.19416667,0,0,0.823516667,,
7/30/2022 23:00,0,0,24.4725,0,0,0.693041667,,
7/31/2022 0:00,0,0,23.89083333,0,0,0.602725,,
7/31/2022 1:00,0,0,23.44916667,0,0,0.538116667,,
7/31/2022 2:00,0,0,23.04,0,0,0.4697,,
7/31/2022 3:00,0,0,22.76083333,0,0,0.434275,,
7/31/2022 4:00,0,0,22.52333333,0,0,0.399083333,,
7/31/2022 5:00,0,0,22.17583333,0,0,0.346175,,
7/31/2022 6:00,0,0,21.96333333,0,0,0.297066667,,
7/31/2022 7:00,0,0,22.70666667,0,0,0.384775,,
7/31/2022 8:00,0,0,25.43,0,0,0.888716667,,
7/31/2022 9:00,0,0,28.09833333,0,0,1.558033333,,
7/31/2022 10:00,0,0,29.83,0,0,1.995416667,,
7/31/2022 11:00,0,0,32.02416667,0,0,2.585241667,,
7/31/2022 12:00,0,0,33.72333333,0.015691667,1,3.015691667,,
7/31/2022 13:00,0,0,34.90583333,0.330925,1,3.330925,,
7/31/2022 14:00,0.2925,1,35.2925,0.421033333,1,3.421033333,,
7/31/2022 15:00,0,0,34.78416667,0.155166667,1,3.155166667,,
7/31/2022 16:00,0,0,33.57833333,0,0,2.943083333,,
7/31/2022 17:00,0,0,32.07,0,0,2.756958333,,
7/31/2022 18:00,0,0,30.08333333,0,0,2.233116667,,
7/31/2022 19:00,0,0,27.51416667,0,0,1.460475,,
7/31/2022 20:00,0,0,25.5525,0,0,1.024033333,,
7/31/2022 21:00,0,0,24.35083333,0,0,0.787075,,
7/31/2022 22:00,0,0,23.6525,0,0,0.675958333,,
7/31/2022 23:00,0,0,22.95333333,0,0,0.591758333,,
8/1/2022 0:00,0,0,22.5625,0,0,0.568566667,,
8/1/2022 1:00,0,0,21.6225,0,0,0.460891667,,
8/1/2022 2:00,0,0,20.8775,0,0,0.377308333,,
8/1/2022 3:00,0,0,20.44583333,0,0,0.351183333,,
8/1/2022 4:00,0,0,20.15166667,0,0,0.375491667,,
8/1/2022 5:00,0,0,19.94583333,0,0,0.378758333,,
8/1/2022 6:00,0,0,19.96083333,0,0,0.337575,,
8/1/2022 7:00,0,0,21.96166667,0,0,0.65525,,
8/1/2022 8:00,0,0,22.94166667,0,0,0.95345,,
8/1/2022 9:00,0,0,25.08333333,0,0,1.337608333,,
8/1/2022 10:00,0,0,27.45,0,0,1.773775,,
8/1/2022 11:00,0,0,29.55083333,0,0,2.425408333,,
8/1/2022 12:00,0,0,30.7575,0,0,2.837625,,
8/1/2022 13:00,0,0,31.57666667,0.145391667,1,3.145391667,,
8/1/2022 14:00,0,0,31.59,0.103166667,1,3.103166667,,
8/1/2022 15:00,0,0,30.6875,0,0,2.786575,,
8/1/2022 16:00,0,0,30.39833333,0,0,2.692158333,,
8/1/2022 17:00,0,0,29.145,0,0,2.512333333,,
8/1/2022 18:00,0,0,27.29916667,0,0,2.1888,,
8/1/2022 19:00,0,0,25.34,0,0,1.690233333,,
8/1/2022 20:00,0,0,22.84333333,0,0,1.129441667,,
8/1/2022 21:00,0,0,21.23666667,0,0,0.865175,,
8/1/2022 22:00,0,0,20.07416667,0,0,0.727466667,,
8/1/2022 23:00,0,0,19.15583333,0,0,0.619166667,,
8/2/2022 0:00,0,0,18.29,0,0,0.518875,,
8/2/2022 1:00,0,0,17.75583333,0,0,0.457541667,,
8/2/2022 2:00,0,0,17.40083333,0,0,0.420641667,,
8/2/2022 3:00,0,0,16.97333333,0,0,0.371166667,,
8/2/2022 4:00,0,0,16.86416667,0,0,0.355266667,,
8/2/2022 5:00,0,0,16.355,0,0,0.291625,,
8/2/2022 6:00,0,0,17.335,0,0,0.377475,,
8/2/2022 7:00,0,0,20.49583333,0,0,0.722916667,,
8/2/2022 8:00,0,0,23.08,0,0,1.120241667,,
8/2/2022 9:00,0,0,25.39166667,0,0,1.556741667,,
8/2/2022 10:00,0,0,28.35166667,0,0,2.486758333,,
8/2/2022 11:00,0,0,29.78833333,0.017825,1,3.017825,,
8/2/2022 12:00,0,0,31.165,0.47245,1,3.47245,,
8/2/2022 13:00,0,0,31.55916667,0.348508333,1,3.348508333,,
8/2/2022 14:00,0,0,31.50833333,0.135716667,1,3.135716667,,
8/2/2022 15:00,0,0,31.7825,0.16875,1,3.16875,,
8/2/2022 16:00,0,0,32.24166667,0.40905,1,3.40905,,
8/2/2022 17:00,0,0,31.05666667,0.050741667,1,3.050741667,,
8/2/2022 18:00,0,0,27.67583333,0,0,2.143916667,,
8/2/2022 19:00,0,0,24.85833333,0,0,1.430041667,,
8/2/2022 20:00,0,0,22.86666667,0,0,1.085875,,
8/2/2022 21:00,0,0,21.37416667,0,0,0.905766667,,
8/2/2022 22:00,0,0,20.00583333,0,0,0.74555,,
8/2/2022 23:00,0,0,18.79416667,0,0,0.599508333,,
8/3/2022 0:00,0,0,18.08583333,0,0,0.546933333,,
8/3/2022 1:00,0,0,17.04,0,0,0.435366667,,
8/3/2022 2:00,0,0,16.33333333,0,0,0.382766667,,
8/3/2022 3:00,0,0,15.99666667,0,0,0.373766667,,
8/3/2022 4:00,0,0,15.63416667,0,0,0.347983333,,
8/3/2022 5:00,0,0,15.19083333,0,0,0.30045,,
8/3/2022 6:00,0,0,16.5375,0,0,0.434658333,,
8/3/2022 7:00,0,0,19.6275,0,0,0.770433333,,
8/3/2022 8:00,0,0,22.38416667,0,0,1.152141667,,
8/3/2022 9:00,0,0,25.1975,0,0,1.690916667,,
8/3/2022 10:00,0,0,28.50083333,0,0,2.302808333,,
8/3/2022 11:00,0,0,29.75083333,0,0,2.584891667,,
8/3/2022 12:00,0,0,30.44416667,0,0,2.805991667,,
8/3/2022 13:00,0,0,30.66916667,0,0,2.940466667,,
8/3/2022 14:00,0,0,30.94,0.159583333,1,3.159583333,,
8/3/2022 15:00,0,0,31.0025,0.2578,1,3.2578,,
8/3/2022 16:00,0,0,30.68416667,0.17275,1,3.17275,,
8/3/2022 17:00,0,0,29.135,0,0,2.808841667,,
8/3/2022 18:00,0,0,26.33416667,0,0,2.411016667,,
8/3/2022 19:00,0,0,23.5875,0,0,1.87265,,
8/3/2022 20:00,0,0,20.97166667,0,0,1.344716667,,
8/3/2022 21:00,0,0,18.54,0,0,0.93295,,
8/3/2022 22:00,0,0,16.93916667,0,0,0.730658333,,
8/3/2022 23:00,0,0,15.47666667,0,0,0.5719,,
8/4/2022 0:00,0,0,14.23166667,0,0,0.470766667,,
8/4/2022 1:00,0,0,13.21916667,0,0,0.385341667,,
8/4/2022 2:00,0,0,12.35083333,0,0,0.317716667,,
8/4/2022 3:00,0,0,11.50166667,0,0,0.253583333,,
8/4/2022 4:00,0,0,10.8775,0,0,0.212216667,,
8/4/2022 5:00,0,0,10.37083333,0,0,0.174291667,,
8/4/2022 6:00,0,0,10.9875,0,0,0.215766667,,
8/4/2022 7:00,0,0,14.90083333,0,0,0.527383333,,
8/4/2022 8:00,0,0,16.82,0,0,0.755675,,
8/4/2022 9:00,0,0,19.60333333,0,0,1.1362,,
8/4/2022 10:00,0,0,22.97083333,0,0,2.003491667,,
8/4/2022 11:00,0,0,25.01666667,0,0,2.31455,,
8/4/2022 12:00,0,0,27.00666667,0,0,2.74645,,
8/4/2022 13:00,0,0,27.1725,0,0,2.651675,,
8/4/2022 14:00,0,0,27.205,0,0,2.543083333,,
8/4/2022 15:00,0,0,27.69916667,0,0,2.692325,,
8/4/2022 16:00,0,0,28.00166667,0,0,2.777075,,
8/4/2022 17:00,0,0,27.11583333,0,0,2.441483333,,
8/4/2022 18:00,0,0,24.25166667,0,0,1.665466667,,
8/4/2022 19:00,0,0,21.57083333,0,0,1.1593,,
8/4/2022 20:00,0,0,19.35583333,0,0,0.812666667,,
8/4/2022 21:00,0,0,17.7525,0,0,0.61275,,
8/4/2022 22:00,0,0,16.45583333,0,0,0.465958333,,
8/4/2022 23:00,0,0,15.39583333,0,0,0.357116667,,
8/5/2022 0:00,0,0,14.38666667,0,0,0.263591667,,
8/5/2022 1:00,0,0,13.5125,0,0,0.196458333,,
8/5/2022 2:00,0,0,12.94833333,0,0,0.159091667,,
8/5/2022 3:00,0,0,12.26916667,0,0,0.118433333,,
8/5/2022 4:00,0,0,11.77916667,0,0,0.093125,,
8/5/2022 5:00,0,0,11.305,0,0,0.071583333,,
8/5/2022 6:00,0,0,12.84,0,0,0.189008333,,
8/5/2022 7:00,0,0,16.3175,0,0,0.483808333,,
8/5/2022 8:00,0,0,18.50416667,0,0,0.722058333,,
8/5/2022 9:00,0,0,21.18916667,0,0,1.160558333,,
8/5/2022 10:00,0,0,23.7575,0,0,1.593233333,,
8/5/2022 11:00,0,0,25.2775,0,0,1.843983333,,
8/5/2022 12:00,0,0,26.90916667,0,0,2.166383333,,
8/5/2022 13:00,0,0,27.695,0,0,2.466066667,,
8/5/2022 14:00,0,0,28.1875,0,0,2.731158333,,
8/5/2022 15:00,0,0,28.59333333,0,0,2.844425,,
8/5/2022 16:00,0,0,28.42916667,0,0,2.805216667,,
8/5/2022 17:00,0,0,27.02583333,0,0,2.470891667,,
8/5/2022 18:00,0,0,23.81916667,0,0,1.820325,,
8/5/2022 19:00,0,0,20.74416667,0,0,1.201633333,,
8/5/2022 20:00,0,0,18.53916667,0,0,0.91215,,
8/5/2022 21:00,0,0,16.87166667,0,0,0.736141667,,
8/5/2022 22:00,0,0,15.365,0,0,0.578616667,,
8/5/2022 23:00,0,0,14.20083333,0,0,0.459091667,,
8/6/2022 0:00,0,0,13.41583333,0,0,0.392141667,,
8/6/2022 1:00,0,0,12.36583333,0,0,0.30205,,
8/6/2022 2:00,0,0,11.72583333,0,0,0.259358333,,
8/6/2022 3:00,0,0,10.90916667,0,0,0.202575,,
8/6/2022 4:00,0,0,10.41083333,0,0,0.172975,,
8/6/2022 5:00,0,0,10.0075,0,0,0.149441667,,
8/6/2022 6:00,0,0,11.44333333,0,0,0.252208333,,
8/6/2022 7:00,0,0,14.97666667,0,0,0.525508333,,
8/6/2022 8:00,0,0,18.21166667,0,0,0.8956,,
8/6/2022 9:00,0,0,21.88,0,0,1.445258333,,
8/6/2022 10:00,0,0,25.41083333,0,0,2.178125,,
8/6/2022 11:00,0,0,28.79416667,0.063366667,1,3.063366667,,
8/6/2022 12:00,0,0,30.495,0.591525,1,3.591525,,
8/6/2022 13:00,0,0,31.2775,0.861566667,1,3.861566667,,
8/6/2022 14:00,0,0,31.66083333,0.8163,1,3.8163,,
8/6/2022 15:00,0,0,31.85833333,0.645408333,1,3.645408333,,
8/6/2022 16:00,0,0,31.72916667,0.520633333,1,3.520633333,,
8/6/2022 17:00,0,0,30.44333333,0.173391667,1,3.173391667,,
8/6/2022 18:00,0,0,26.84166667,0,0,2.279275,,
8/6/2022 19:00,0,0,23.70666667,0,0,1.520816667,,
8/6/2022 20:00,0,0,21.67666667,0,0,1.1282,,
8/6/2022 21:00,0,0,20.17416667,0,0,0.900633333,,
8/6/2022 22:00,0,0,18.49,0,0,0.675933333,,
8/6/2022 23:00,0,0,17.055,0,0,0.514866667,,
8/7/2022 0:00,0,0,16.06666667,0,0,0.437583333,,
8/7/2022 1:00,0,0,15.16,0,0,0.401441667,,
8/7/2022 2:00,0,0,14.14,0,0,0.344975,,
8/7/2022 3:00,0,0,13.48833333,0,0,0.336891667,,
8/7/2022 4:00,0,0,12.83583333,0,0,0.319583333,,
8/7/2022 5:00,0,0,12.38666667,0,0,0.305016667,,
8/7/2022 6:00,0,0,13.57333333,0,0,0.426425,,
8/7/2022 7:00,0,0,16.8125,0,0,0.739166667,,
8/7/2022 8:00,0,0,19.7675,0,0,1.036375,,
8/7/2022 9:00,0,0,23.79,0,0,1.629058333,,
8/7/2022 10:00,0,0,28.10916667,0,0,2.648316667,,
8/7/2022 11:00,0,0,31.1775,0.4451,1,3.4451,,
8/7/2022 12:00,0,0,34.15333333,1.475591667,1,4.475591667,,
8/7/2022 13:00,0.8175,1,35.8175,2.080308333,1,5.080308333,,
8/7/2022 14:00,1.735833333,1,36.73583333,2.429016667,1,5.429016667,,
8/7/2022 15:00,1.5575,1,36.5575,2.144025,1,5.144025,,
8/7/2022 16:00,0.075833333,1,35.07583333,1.443216667,1,4.443216667,,
8/7/2022 17:00,0,0,32.435,0.546283333,1,3.546283333,,
8/7/2022 18:00,0,0,28.94,0,0,2.5183,,
8/7/2022 19:00,0,0,25.80666667,0,0,1.672358333,,
8/7/2022 20:00,0,0,23.92666667,0,0,1.374016667,,
8/7/2022 21:00,0,0,22.0775,0,0,1.101291667,,
8/7/2022 22:00,0,0,20.63416667,0,0,0.909058333,,
8/7/2022 23:00,0,0,19.33083333,0,0,0.7478,,
8/8/2022 0:00,0,0,18.21833333,0,0,0.633558333,,
8/8/2022 1:00,0,0,17.2125,0,0,0.524441667,,
8/8/2022 2:00,0,0,16.36333333,0,0,0.443575,,
8/8/2022 3:00,0,0,15.885,0,0,0.417141667,,
8/8/2022 4:00,0,0,15.34666667,0,0,0.370933333,,
8/8/2022 5:00,0,0,15.01166667,0,0,0.344075,,
8/8/2022 6:00,0,0,15.37666667,0,0,0.370233333,,
8/8/2022 7:00,0,0,17.51666667,0,0,0.546933333,,
8/8/2022 8:00,0,0,18.61666667,0,0,0.641066667,,
8/8/2022 9:00,0,0,19.81333333,0,0,0.79485,,
8/8/2022 10:00,0,0,21.91166667,0,0,1.088025,,
8/8/2022 11:00,0,0,26.12416667,0,0,1.888991667,,
8/8/2022 12:00,0,0,28.78666667,0,0,2.522983333,,
8/8/2022 13:00,0,0,29.34166667,0,0,2.574633333,,
8/8/2022 14:00,0,0,28.975,0,0,2.412166667,,
8/8/2022 15:00,0,0,28.9675,0,0,2.438708333,,
8/8/2022 16:00,0,0,28.8025,0,0,2.476158333,,
8/8/2022 17:00,0,0,27.8375,0,0,2.232883333,,
8/8/2022 18:00,0,0,25.70916667,0,0,1.727858333,,
8/8/2022 19:00,0,0,23.23666667,0,0,1.17265,,
8/8/2022 20:00,0,0,21.55333333,0,0,0.867583333,,
8/8/2022 21:00,0,0,20.79916667,0,0,0.739875,,
8/8/2022 22:00,0,0,19.51,0,0,0.536808333,,
8/8/2022 23:00,0,0,19.03166667,0,0,0.613575,,
